user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
1233,709,18,40,8.9,7,tablet,ios,trial,north,0
1234,554,19,36,6.19,9,mobile,mac,free,north,0
1235,475,91,42,9.26,8,mobile,windows,trial,west,1
1236,272,80,38,8.99,2,desktop,ios,trial,south,0
1237,33,97,40,15.74,6,desktop,ios,trial,south,0
1238,116,32,32,16.05,8,mobile,windows,free,north,0
1239,238,119,29,7.8,9,desktop,ios,free,north,0
1240,58,32,48,15.01,9,tablet,linux,free,east,0
1241,385,78,30,14.6,10,mobile,ios,free,south,0
1242,574,19,33,7.28,7,desktop,mac,free,east,0
1243,704,110,50,11.66,8,mobile,windows,trial,west,0
1244,372,39,37,13.36,5,mobile,windows,free,north,0
1245,642,96,36,12.65,4,mobile,ios,free,west,1
1246,719,39,34,5.16,5,mobile,mac,trial,west,0
1247,631,94,25,12.52,7,desktop,mac,free,east,1
1248,355,54,28,14.55,2,mobile,windows,free,south,0
1249,257,7,42,18.32,4,mobile,android,free,north,0
1250,714,22,46,9.32,2,mobile,windows,trial,north,0
1251,199,82,36,9.82,6,mobile,android,free,east,0
1252,318,23,33,11.16,7,desktop,android,free,north,0
1253,81,33,44,13.16,3,mobile,linux,free,west,0
1254,585,65,46,12.39,2,mobile,mac,free,north,1
1255,484,30,36,14.42,8,mobile,mac,premium,west,0
1256,89,15,38,7.5,4,mobile,linux,premium,west,0
1257,185,74,36,13.59,13,desktop,linux,free,south,0
1258,418,82,47,9.03,3,mobile,android,free,south,0
1259,408,87,27,11.43,7,desktop,mac,free,east,0
1260,591,113,34,18.83,12,desktop,ios,trial,west,0
1261,216,14,30,6.41,2,mobile,ios,free,north,0
1262,677,51,29,10.88,7,mobile,ios,free,north,0
1263,341,28,25,6.9,7,mobile,ios,free,north,0
1264,605,108,27,12.61,8,mobile,windows,free,south,0
1265,196,64,47,16.19,13,mobile,mac,premium,east,0
1266,55,11,34,12.68,9,tablet,windows,free,south,0
1267,68,83,32,11.53,6,mobile,mac,premium,south,1
1268,290,5,25,17.31,6,mobile,linux,free,south,0
1269,697,32,34,13.32,9,desktop,mac,free,north,0
1270,64,86,29,15.28,5,tablet,ios,trial,north,0
1271,288,60,40,14.86,10,mobile,android,free,north,0
1272,106,91,39,1.0,6,mobile,windows,premium,north,1
1273,682,68,30,11.69,1,mobile,mac,free,west,1
1274,502,101,37,7.69,8,desktop,ios,free,west,0
1275,563,67,31,8.68,4,desktop,ios,free,south,0
1276,529,6,36,17.9,6,mobile,mac,premium,east,0
1277,489,8,33,10.5,5,mobile,linux,trial,north,0
1278,571,93,33,19.57,2,mobile,windows,trial,north,0
1279,35,4,39,6.37,5,desktop,android,trial,east,0
1280,635,45,47,7.67,13,mobile,mac,free,west,0
1281,547,1,34,15.05,5,mobile,linux,premium,west,0
1282,547,36,37,10.63,11,mobile,ios,free,south,0
1283,305,71,30,13.23,6,desktop,windows,premium,south,0
1284,590,20,36,11.55,1,mobile,mac,trial,west,1
1285,297,55,40,11.43,12,tablet,ios,free,north,0
1286,64,119,31,10.78,13,mobile,android,trial,west,0
1287,665,8,31,12.72,4,mobile,android,trial,south,0
1288,194,7,37,14.57,3,mobile,windows,free,north,0
1289,101,32,30,18.46,14,mobile,android,trial,west,0
1290,465,99,41,11.19,2,mobile,windows,free,west,1
1291,193,48,35,10.43,13,mobile,mac,premium,south,0
1292,630,76,36,9.91,3,mobile,mac,premium,north,0
1293,340,4,43,17.88,13,mobile,ios,free,north,0
1294,33,88,30,14.76,14,desktop,android,free,south,1
1295,696,8,33,4.4,4,mobile,android,free,east,0
1296,390,85,30,4.23,4,desktop,linux,trial,east,1
1297,214,17,33,8.68,2,desktop,mac,premium,east,0
1298,504,103,29,12.92,12,desktop,ios,trial,east,0
1299,401,35,37,11.87,5,mobile,linux,premium,north,0
1300,50,22,37,14.06,10,desktop,windows,free,north,0
1301,561,40,36,11.3,9,desktop,ios,free,west,0
1302,310,0,30,17.59,8,mobile,windows,premium,north,0
1303,519,19,35,15.09,4,mobile,ios,free,east,0
1304,656,71,33,12.31,6,mobile,mac,free,south,0
1305,457,36,33,16.58,8,mobile,mac,free,east,0
1306,500,42,37,5.4,2,mobile,linux,free,south,0
1307,208,96,38,11.66,6,mobile,windows,trial,north,0
1308,196,14,27,12.55,10,desktop,android,free,south,0
1309,320,47,44,14.41,6,mobile,ios,free,north,1
1310,626,22,37,5.14,6,mobile,linux,free,north,0
1311,396,57,34,10.96,12,tablet,mac,free,south,0
1312,273,39,30,13.6,8,mobile,mac,free,west,0
1313,575,5,31,13.91,11,mobile,android,premium,north,0
1314,627,8,33,16.74,1,mobile,android,free,west,0
1315,661,102,34,15.05,13,mobile,windows,trial,east,0
1316,239,6,38,11.76,11,mobile,android,free,west,0
1317,526,93,30,14.7,12,mobile,windows,free,east,0
1318,443,109,42,11.19,10,desktop,ios,trial,north,0
1319,344,55,33,12.59,8,desktop,ios,free,south,0
1320,307,37,32,15.18,8,mobile,android,free,north,0
1321,110,93,32,11.82,9,desktop,mac,free,north,0
1322,222,117,31,13.45,7,desktop,mac,trial,east,0
1323,414,14,39,15.85,11,desktop,ios,premium,west,0
1324,650,115,48,14.85,5,mobile,android,free,east,1
1325,636,113,30,16.93,11,desktop,linux,trial,south,1
1326,161,17,45,21.31,5,mobile,linux,free,east,0
1327,505,6,44,14.81,7,mobile,android,trial,north,0
1328,89,85,46,10.15,1,desktop,mac,premium,north,0
1329,502,9,38,14.05,13,mobile,linux,free,east,0
1330,269,72,47,13.88,10,mobile,ios,free,west,0
1331,344,7,28,14.45,4,mobile,windows,trial,east,0
1332,532,82,33,17.98,1,desktop,linux,free,south,1
1333,327,27,33,5.26,12,mobile,mac,premium,south,0
1334,595,11,39,18.06,1,mobile,android,free,south,0
1335,403,7,38,19.4,7,desktop,windows,premium,west,0
1336,729,22,40,14.27,1,mobile,android,free,east,0
1337,476,64,40,14.37,10,mobile,ios,trial,west,0
1338,237,9,33,11.03,3,desktop,windows,free,north,0
1339,572,96,46,12.03,6,tablet,mac,trial,south,1
1340,315,72,39,14.79,8,desktop,ios,premium,north,0
1341,403,35,35,14.53,6,mobile,linux,trial,north,0
1342,125,118,31,14.88,10,mobile,linux,trial,west,1
1343,113,79,34,14.51,8,desktop,ios,free,north,0
1344,432,80,46,15.59,6,mobile,linux,free,east,0
1345,160,20,34,15.15,5,desktop,windows,free,north,0
1346,728,85,33,7.9,6,mobile,mac,free,north,1
1347,628,67,26,15.33,5,desktop,android,free,west,1
1348,520,118,33,19.43,9,mobile,linux,trial,south,1
1349,544,57,32,11.89,11,tablet,ios,trial,south,0
1350,446,81,34,18.0,9,mobile,mac,free,north,0
1351,72,40,38,8.33,1,desktop,windows,free,east,1
1352,304,4,38,11.88,12,mobile,ios,free,west,0
1353,377,15,39,9.44,12,mobile,mac,trial,south,0
1354,670,104,30,17.52,12,mobile,mac,premium,west,0
1355,183,88,40,18.56,1,mobile,mac,free,south,0
1356,377,43,38,11.6,12,mobile,mac,free,east,0
1357,270,83,33,16.68,7,mobile,mac,premium,west,0
1358,124,0,44,18.6,12,tablet,ios,free,west,0
1359,102,4,29,11.87,11,desktop,windows,trial,east,0
1360,285,60,45,12.52,13,desktop,android,free,south,0
1361,87,74,31,14.93,2,mobile,linux,premium,south,0
1362,77,112,43,8.63,8,mobile,linux,trial,west,0
1363,275,91,39,12.44,11,mobile,linux,free,south,1
1364,171,30,41,20.57,9,mobile,mac,free,south,0
1365,418,97,29,10.0,12,desktop,windows,free,west,0
1366,42,58,25,15.42,11,desktop,linux,free,west,0
1367,241,99,29,14.1,1,mobile,android,free,south,1
1368,347,20,41,11.34,3,mobile,android,free,west,0
1369,704,3,33,12.89,9,mobile,android,trial,west,0
1370,474,6,28,19.01,6,mobile,windows,free,south,0
1371,646,118,38,14.21,5,mobile,ios,free,south,1
1372,270,9,42,14.84,13,mobile,mac,premium,north,0
1373,344,112,37,18.4,2,mobile,mac,free,north,1
1374,324,87,44,10.84,8,mobile,ios,free,north,0
1375,651,17,41,7.81,5,desktop,ios,trial,north,0
1376,701,103,35,19.07,1,tablet,linux,trial,south,1
1377,703,17,38,12.55,6,mobile,ios,free,west,0
1378,556,17,44,15.57,6,mobile,windows,premium,north,0
1379,382,69,35,8.95,7,mobile,android,free,south,1
1380,408,34,27,13.55,3,desktop,android,free,south,0
1381,716,34,32,7.61,11,mobile,mac,free,east,0
1382,229,23,34,12.25,5,desktop,android,free,east,0
1383,272,72,29,9.41,9,mobile,android,free,east,0
1384,657,3,37,8.49,8,tablet,ios,free,north,0
1385,300,29,39,10.79,8,mobile,linux,trial,south,0
1386,194,66,33,2.83,8,mobile,ios,free,west,1
1387,422,58,35,7.36,5,mobile,linux,premium,west,1
1388,257,83,26,15.13,7,mobile,linux,free,north,0
1389,653,25,28,13.39,8,mobile,ios,trial,east,0
1390,666,77,34,7.7,1,desktop,mac,free,north,0
1391,244,91,38,14.19,11,desktop,android,free,east,1
1392,400,46,34,8.49,7,tablet,windows,trial,north,0
1393,718,30,23,14.89,5,tablet,linux,free,west,0
1394,549,66,36,11.54,1,mobile,windows,trial,west,0
1395,180,69,35,10.7,5,desktop,mac,trial,north,0
1396,443,11,36,11.64,6,desktop,linux,trial,south,0
1397,463,67,46,22.24,12,mobile,windows,free,north,0
1398,487,18,29,8.96,10,desktop,android,premium,north,0
1399,47,68,43,12.91,6,tablet,android,free,west,0
1400,239,111,38,15.13,2,desktop,mac,premium,north,1
1401,628,64,37,8.15,4,desktop,mac,free,north,1
1402,198,91,47,5.62,13,mobile,ios,free,south,0
1403,239,37,32,9.6,2,desktop,ios,premium,south,0
1404,255,110,31,15.04,9,mobile,android,free,west,1
1405,154,97,32,10.63,8,desktop,android,premium,south,1
1406,138,110,40,11.08,4,desktop,mac,free,east,1
1407,272,88,43,15.64,13,mobile,ios,premium,north,0
1408,642,77,40,8.77,6,mobile,windows,free,south,1
1409,31,63,34,11.64,10,desktop,windows,free,north,0
1410,228,111,47,5.94,2,mobile,ios,free,south,0
1411,72,101,40,13.28,14,mobile,windows,free,south,0
1412,423,50,32,12.92,1,mobile,ios,trial,north,0
1413,205,10,43,15.18,5,desktop,windows,trial,east,0
1414,584,0,34,7.42,13,mobile,mac,trial,east,0
1415,439,28,47,11.23,9,mobile,linux,trial,east,0
1416,578,7,29,6.89,10,desktop,mac,trial,south,0
1417,474,25,38,11.02,5,mobile,linux,free,east,1
1418,336,13,45,17.93,11,desktop,mac,free,east,0
1419,632,117,38,10.72,14,mobile,ios,trial,south,0
1420,363,11,38,6.54,9,mobile,ios,trial,north,1
1421,694,75,33,9.28,4,desktop,ios,free,east,0
1422,726,42,35,5.56,13,mobile,mac,free,north,0
1423,442,20,34,6.82,1,tablet,ios,free,south,1
1424,502,84,33,14.68,13,mobile,mac,trial,east,0
1425,208,116,31,6.21,1,desktop,linux,free,east,1
1426,600,94,41,13.25,1,mobile,mac,trial,east,1
1427,500,117,31,12.1,1,desktop,linux,trial,south,1
1428,661,70,41,9.87,3,mobile,linux,premium,south,1
1429,216,80,47,12.91,11,desktop,ios,free,north,0
1430,581,17,41,8.25,6,mobile,android,premium,west,0
1431,359,102,33,15.36,2,desktop,android,trial,north,1
1432,159,89,37,9.21,5,mobile,mac,free,west,1
1433,149,30,36,10.45,14,mobile,mac,free,east,0
1434,423,42,28,9.98,8,desktop,android,free,west,0
1435,253,73,38,14.76,11,mobile,android,free,west,1
1436,101,1,36,14.18,4,desktop,ios,free,south,0
1437,329,98,31,1.51,8,desktop,linux,free,south,1
1438,487,33,33,13.02,12,mobile,linux,premium,west,0
1439,253,8,46,5.02,10,desktop,ios,free,west,0
1440,698,39,36,10.63,1,mobile,linux,free,east,1
1441,575,100,37,11.57,9,desktop,linux,trial,west,0
1442,388,32,52,10.59,12,mobile,android,premium,east,0
1443,684,64,41,14.0,2,mobile,android,premium,north,0
1444,333,97,40,14.88,6,desktop,android,premium,east,0
1445,127,4,37,8.91,10,tablet,windows,premium,south,0
1446,55,91,39,8.76,1,tablet,mac,free,north,1
1447,686,34,26,11.86,10,desktop,mac,free,east,0
1448,701,83,29,5.83,12,mobile,ios,free,east,0
1449,547,22,32,10.09,8,mobile,mac,premium,east,0
1450,102,16,32,17.39,7,mobile,ios,free,west,0
1451,235,94,39,5.97,2,desktop,mac,free,south,1
1452,58,96,39,10.64,11,mobile,mac,free,west,0
1453,65,117,37,9.63,14,tablet,windows,premium,south,1
1454,202,81,41,20.02,13,mobile,android,free,south,0
1455,430,55,41,9.85,8,mobile,windows,premium,north,0
1456,75,23,38,10.08,1,desktop,mac,premium,west,0
1457,719,35,31,7.88,5,mobile,android,free,south,0
1458,348,77,31,12.04,4,mobile,ios,trial,north,1
1459,214,41,43,13.08,1,mobile,android,free,west,0
1460,391,58,33,8.46,2,tablet,mac,free,west,0
1461,583,20,44,15.95,9,mobile,linux,free,north,0
1462,248,52,38,13.08,2,mobile,mac,trial,east,0
1463,63,28,41,15.41,1,mobile,mac,free,west,1
1464,65,13,48,10.69,14,desktop,windows,trial,east,0
1465,626,15,37,12.97,9,mobile,mac,trial,south,0
1466,108,62,36,11.15,12,desktop,mac,free,east,0
1467,474,43,36,17.83,4,mobile,mac,free,north,0
1468,299,11,42,12.47,6,tablet,windows,free,west,0
1469,574,61,27,12.04,9,desktop,windows,free,east,0
1470,72,19,35,10.17,10,desktop,ios,premium,north,0
1471,658,1,35,9.94,6,mobile,android,free,south,0
1472,518,15,43,12.95,13,mobile,ios,trial,south,0
1473,344,53,25,15.28,10,mobile,android,premium,west,0
1474,174,114,38,9.26,4,mobile,android,free,west,1
1475,713,29,34,12.51,2,mobile,android,free,south,0
1476,241,34,36,12.74,1,mobile,mac,premium,north,0
1477,373,29,38,13.43,12,mobile,mac,trial,north,0
1478,305,42,30,5.17,12,mobile,linux,free,east,0
1479,191,86,31,8.3,7,mobile,android,trial,south,1
1480,321,38,28,6.54,11,mobile,linux,premium,east,0
1481,136,78,37,12.13,13,desktop,ios,trial,south,0
1482,31,107,27,8.4,3,mobile,ios,trial,west,0
1483,232,113,36,10.02,14,desktop,linux,trial,east,0
1484,108,67,29,7.22,7,mobile,ios,trial,west,0
1485,320,85,46,10.39,7,tablet,linux,free,north,0
1486,633,110,29,7.5,3,mobile,ios,premium,south,1
1487,143,94,32,15.03,10,mobile,ios,free,east,1
1488,30,35,31,13.92,9,desktop,ios,premium,east,0
1489,107,15,33,12.6,1,mobile,linux,free,south,0
1490,385,13,35,10.79,10,mobile,mac,trial,east,0
1491,222,105,26,3.85,2,mobile,linux,premium,east,0
1492,372,66,31,10.17,4,tablet,android,trial,east,0
1493,50,35,36,8.95,9,desktop,windows,free,east,0
1494,263,41,23,12.99,11,mobile,windows,trial,north,0
1495,317,33,32,14.48,2,desktop,ios,free,north,0
1496,331,96,38,13.3,7,mobile,linux,free,south,0
1497,415,73,34,17.05,4,mobile,ios,free,north,0
1498,576,105,32,9.73,10,mobile,ios,premium,east,0
1499,357,36,32,9.56,12,mobile,linux,premium,east,0
1500,618,56,29,16.15,9,tablet,linux,free,north,0
1501,400,14,36,12.66,12,desktop,linux,trial,west,0
1502,212,116,31,11.01,7,tablet,windows,free,east,1
1503,190,61,24,19.39,9,desktop,linux,free,south,0
1504,255,66,34,14.31,5,mobile,android,trial,north,0
1505,448,49,37,11.24,14,desktop,ios,trial,north,0
1506,199,32,24,9.26,3,mobile,ios,trial,west,1
1507,669,113,27,17.31,13,desktop,ios,free,north,0
1508,365,58,40,12.83,11,mobile,linux,free,west,0
1509,634,80,40,12.1,14,desktop,windows,free,east,0
1510,508,4,27,14.71,9,desktop,linux,trial,east,0
1511,263,33,30,15.52,5,mobile,mac,free,west,0
1512,189,96,40,14.2,4,mobile,mac,free,west,1
1513,550,10,35,15.54,3,mobile,ios,free,south,0
1514,261,12,41,13.81,14,mobile,linux,free,west,0
1515,202,97,28,14.22,2,desktop,windows,free,north,0
1516,681,37,28,9.07,12,mobile,linux,trial,west,1
1517,367,32,31,19.24,10,mobile,mac,free,south,0
1518,63,67,29,7.07,2,mobile,linux,free,east,0
1519,376,23,35,13.24,13,mobile,windows,premium,west,0
1520,352,5,27,6.65,3,mobile,ios,free,south,0
1521,634,0,39,11.61,3,desktop,android,free,north,0
1522,528,9,40,9.71,8,desktop,linux,trial,west,0
1523,163,19,29,12.54,2,tablet,android,free,north,0
1524,135,83,35,13.37,2,mobile,windows,premium,east,0
1525,452,35,41,8.17,9,mobile,windows,free,south,0
1526,63,8,39,11.88,14,mobile,mac,premium,south,0
1527,253,1,35,17.57,1,mobile,linux,free,south,0
1528,126,57,27,6.75,9,mobile,windows,free,east,0
1529,44,100,30,8.58,9,mobile,linux,free,north,0
1530,673,40,33,15.44,1,desktop,android,free,north,0
1531,92,7,40,12.31,3,mobile,android,free,south,0
1532,36,27,36,12.6,7,desktop,linux,free,west,0
1533,683,59,40,16.09,10,desktop,ios,free,east,0
1534,161,22,28,8.82,4,desktop,ios,free,west,0
1535,601,117,36,9.92,7,mobile,linux,free,south,1
1536,51,91,38,9.43,7,desktop,android,free,north,1
1537,137,41,40,10.61,10,mobile,linux,free,south,0
1538,107,114,39,17.36,4,mobile,ios,trial,north,1
1539,524,39,40,5.2,10,mobile,linux,premium,east,0
1540,464,16,27,7.22,12,mobile,android,free,west,0
1541,362,112,31,6.54,9,mobile,ios,premium,south,1
1542,199,115,33,17.61,11,desktop,android,trial,north,0
1543,92,37,37,9.54,3,desktop,linux,premium,east,0
1544,428,71,31,10.69,13,mobile,ios,free,east,0
1545,191,20,33,5.54,5,mobile,windows,free,west,0
1546,443,76,36,10.95,3,mobile,android,trial,south,1
1547,511,82,38,15.47,8,tablet,windows,free,south,0
1548,624,85,38,13.01,6,mobile,ios,premium,east,0
1549,375,68,34,11.57,7,mobile,ios,premium,north,0
1550,33,84,43,5.74,12,mobile,linux,free,north,0
1551,226,66,37,10.69,8,desktop,windows,free,west,0
1552,627,98,50,12.59,6,mobile,android,free,north,1
1553,403,21,39,8.03,12,mobile,mac,trial,east,0
1554,463,58,37,14.62,6,mobile,android,trial,east,0
1555,350,49,32,15.54,14,desktop,linux,trial,south,0
1556,143,64,43,9.89,14,mobile,android,free,south,0
1557,657,17,32,14.9,7,tablet,android,premium,west,0
1558,571,38,36,11.56,11,desktop,linux,free,west,0
1559,726,114,35,16.59,10,mobile,android,free,north,1
1560,628,12,27,20.14,13,tablet,android,free,west,0
1561,233,76,29,7.63,7,desktop,android,free,north,0
1562,207,79,27,15.08,6,mobile,linux,free,west,0
1563,203,56,40,17.22,4,desktop,android,free,south,0
1564,673,4,44,8.12,9,mobile,ios,free,south,0
1565,419,4,48,9.7,9,mobile,windows,free,east,0
1566,348,33,42,9.65,7,mobile,windows,free,south,0
1567,707,12,33,11.47,5,desktop,windows,premium,north,1
1568,452,11,37,10.57,7,tablet,android,free,north,0
1569,666,19,23,11.21,8,mobile,ios,free,east,0
1570,719,22,25,15.35,2,desktop,mac,free,east,0
1571,85,100,33,4.42,10,desktop,linux,trial,south,1
1572,283,76,38,8.1,12,desktop,windows,free,south,1
1573,543,3,28,14.68,5,mobile,ios,free,south,0
1574,599,75,29,14.21,6,mobile,mac,trial,west,0
1575,133,16,28,7.77,2,mobile,windows,free,north,1
1576,252,50,40,14.24,9,mobile,ios,free,east,0
1577,413,4,41,17.31,6,mobile,android,premium,south,0
1578,589,10,33,11.8,12,mobile,ios,free,north,0
1579,109,15,27,7.97,13,mobile,linux,free,north,0
1580,450,52,36,15.5,11,desktop,android,free,south,0
1581,237,55,30,18.89,3,mobile,linux,trial,north,0
1582,181,42,29,8.46,3,mobile,android,free,east,0
1583,390,74,42,12.16,7,desktop,mac,free,south,0
1584,319,86,24,16.36,9,mobile,mac,free,west,1
1585,474,87,25,12.46,1,desktop,mac,free,north,0
1586,252,69,33,5.01,7,desktop,linux,free,south,0
1587,606,65,36,13.77,2,mobile,android,free,south,0
1588,84,58,43,8.08,4,mobile,linux,free,east,0
1589,633,28,28,6.92,6,mobile,mac,free,south,0
1590,50,58,37,5.09,1,mobile,ios,premium,north,0
1591,545,1,35,16.76,4,desktop,windows,trial,south,0
1592,272,115,40,8.66,9,mobile,mac,free,west,1
1593,298,44,40,13.33,14,mobile,windows,free,west,0
1594,43,90,40,14.32,11,mobile,linux,trial,east,0
1595,521,114,33,12.65,5,mobile,mac,trial,west,0
1596,145,59,30,13.19,14,mobile,linux,free,west,0
1597,491,103,32,13.52,7,mobile,android,free,west,0
1598,537,57,40,12.55,5,mobile,windows,free,south,0
1599,621,15,48,8.96,12,desktop,mac,free,south,0
1600,525,3,33,8.6,6,tablet,mac,free,west,0
1601,241,16,34,11.58,11,desktop,android,free,west,0
1602,547,113,33,11.5,3,mobile,mac,trial,east,1
1603,608,57,37,13.72,5,mobile,ios,free,north,1
1604,252,38,34,16.41,14,desktop,ios,free,north,0
1605,116,53,36,13.38,4,desktop,windows,free,south,0
1606,653,30,33,8.76,12,tablet,android,free,east,0
1607,133,104,34,3.28,7,mobile,android,free,east,0
1608,445,119,33,8.92,14,mobile,mac,trial,south,1
1609,195,10,37,6.62,6,mobile,ios,free,west,0
1610,118,86,30,9.08,7,tablet,mac,free,west,0
1611,573,40,34,12.97,6,desktop,linux,free,north,0
1612,130,5,27,12.34,3,desktop,android,premium,west,0
1613,499,110,24,19.43,12,desktop,mac,premium,north,0
1614,515,7,40,13.93,9,tablet,ios,free,south,0
1615,72,24,34,19.64,8,mobile,ios,trial,west,0
1616,151,3,31,14.86,6,tablet,android,free,south,0
1617,586,56,34,16.34,11,desktop,ios,free,east,0
1618,385,71,38,10.56,5,desktop,mac,free,west,0
1619,114,38,30,7.7,4,tablet,linux,trial,south,0
1620,724,8,39,10.2,2,mobile,ios,premium,west,0
1621,215,13,33,11.95,13,desktop,mac,trial,east,0
1622,32,112,35,9.49,2,desktop,linux,trial,east,0
1623,676,96,45,8.0,12,desktop,linux,free,north,1
1624,41,112,43,13.67,6,desktop,windows,premium,east,0
1625,417,63,41,7.98,1,desktop,ios,free,south,1
1626,725,65,31,5.87,13,mobile,android,premium,south,0
1627,434,94,39,7.51,11,desktop,ios,free,west,0
1628,439,73,35,11.06,11,desktop,mac,free,south,1
1629,301,52,37,8.04,8,desktop,mac,free,south,0
1630,118,35,37,11.09,11,mobile,mac,free,west,0
1631,430,58,43,14.4,2,desktop,windows,free,south,0
1632,658,7,28,14.3,4,desktop,linux,trial,east,0
1633,93,23,34,9.36,8,mobile,mac,trial,east,0
1634,646,88,42,6.78,11,desktop,linux,free,north,1
1635,320,104,43,9.7,9,desktop,mac,free,east,0
1636,405,12,35,14.62,6,desktop,mac,free,south,0
1637,145,11,27,15.56,10,mobile,linux,free,east,0
1638,465,10,38,13.41,1,mobile,mac,free,south,0
1639,157,94,34,16.81,8,desktop,ios,trial,north,0
1640,221,37,43,18.92,6,tablet,windows,premium,north,0
1641,535,39,38,10.07,7,mobile,linux,free,east,0
1642,65,1,39,17.95,2,tablet,ios,trial,west,0
1643,343,116,44,10.96,13,mobile,ios,free,south,0
1644,446,52,39,16.08,12,mobile,windows,trial,north,0
1645,122,95,32,14.83,14,desktop,linux,trial,west,0
1646,236,84,33,4.09,12,mobile,android,free,south,1
1647,270,17,34,8.14,10,mobile,mac,free,south,0
1648,494,96,44,7.11,5,tablet,windows,premium,west,0
1649,713,66,32,4.87,2,mobile,windows,trial,north,0
1650,615,72,26,15.52,9,mobile,ios,trial,north,0
1651,162,24,33,20.28,14,mobile,mac,free,north,0
1652,42,101,31,10.97,6,desktop,linux,free,south,0
1653,66,111,31,15.42,14,desktop,mac,free,west,0
1654,446,48,25,17.94,3,mobile,windows,free,east,0
1655,139,11,45,12.83,4,mobile,linux,free,west,0
1656,191,101,35,11.9,10,mobile,ios,free,south,0
1657,623,106,29,11.02,7,desktop,android,trial,south,1
1658,641,60,32,14.15,11,tablet,linux,free,south,0
1659,617,69,38,15.5,5,mobile,ios,trial,north,0
1660,207,26,30,13.85,11,desktop,windows,free,east,0
1661,463,8,38,13.71,5,tablet,android,free,south,0
1662,457,113,39,11.8,3,mobile,linux,free,west,1
1663,159,57,41,5.63,8,mobile,ios,trial,east,0
1664,417,32,34,15.59,8,desktop,ios,free,west,0
1665,397,83,27,6.86,8,tablet,windows,free,north,1
1666,307,3,31,14.48,1,mobile,android,premium,north,0
1667,556,9,35,15.02,6,mobile,windows,free,south,0
1668,504,29,38,7.44,2,desktop,ios,free,east,0
1669,402,54,27,9.57,12,desktop,mac,trial,east,0
1670,538,44,30,20.49,2,mobile,mac,free,east,0
1671,564,22,34,11.68,14,mobile,android,trial,west,0
1672,426,42,32,7.12,1,mobile,windows,premium,south,0
1673,217,40,35,15.2,9,tablet,ios,trial,south,0
1674,560,62,39,8.91,5,desktop,android,free,south,0
1675,532,67,29,4.32,2,mobile,android,free,south,1
1676,718,105,41,14.08,6,desktop,ios,premium,east,1
1677,134,96,35,8.33,1,mobile,ios,free,west,1
1678,323,35,34,13.28,10,tablet,linux,free,south,0
1679,676,108,28,8.75,13,mobile,windows,premium,south,0
1680,390,62,37,14.83,5,mobile,android,trial,west,0
1681,689,22,43,12.73,7,mobile,windows,free,south,0
1682,38,40,30,1.64,2,mobile,mac,trial,north,0
1683,54,89,31,13.53,7,desktop,android,free,south,0
1684,587,98,26,10.84,14,mobile,windows,premium,north,0
1685,280,44,34,17.67,8,mobile,android,free,south,0
1686,394,18,35,13.58,13,desktop,linux,free,west,0
1687,329,23,32,15.02,11,mobile,windows,free,west,0
1688,315,12,34,9.16,2,mobile,mac,free,west,0
1689,687,83,30,8.84,1,mobile,mac,free,south,1
1690,95,60,30,11.9,6,tablet,linux,trial,south,0
1691,570,54,33,10.56,14,desktop,ios,free,west,0
1692,652,80,32,17.35,3,desktop,windows,premium,west,0
1693,490,99,34,11.39,1,desktop,ios,free,north,1
1694,306,95,34,7.1,14,mobile,windows,free,west,0
1695,142,16,30,8.69,3,mobile,ios,free,north,0
1696,507,70,32,15.86,5,desktop,mac,trial,south,0
1697,358,105,38,11.33,11,mobile,ios,free,east,1
1698,134,92,35,11.12,2,tablet,android,free,east,1
1699,281,39,37,16.24,3,mobile,ios,free,west,0
1700,703,47,28,8.34,11,mobile,mac,trial,east,0
1701,215,106,28,3.06,1,desktop,android,premium,south,1
1702,154,3,35,8.59,10,mobile,linux,premium,south,0
1703,507,63,40,12.97,8,desktop,linux,trial,east,0
1704,169,13,34,11.0,4,desktop,android,trial,west,0
1705,673,107,39,5.76,9,desktop,linux,trial,west,0
1706,631,4,40,16.06,5,tablet,windows,trial,west,0
1707,718,2,34,12.65,14,mobile,ios,free,east,0
1708,668,39,35,13.56,6,mobile,ios,free,south,1
1709,200,24,35,13.68,11,desktop,mac,premium,west,0
1710,178,59,36,6.81,4,mobile,mac,premium,north,0
1711,269,35,31,13.21,12,mobile,android,trial,west,0
1712,358,42,34,15.63,5,mobile,ios,free,west,0
1713,645,67,37,16.56,8,desktop,ios,trial,east,1
1714,543,67,30,14.89,12,desktop,ios,free,east,0
1715,481,112,47,14.05,13,mobile,ios,free,east,0
1716,644,57,27,5.05,11,mobile,linux,free,north,0
1717,482,67,40,11.94,10,mobile,linux,free,north,1
1718,295,81,32,8.17,10,mobile,android,free,east,0
1719,319,20,40,17.13,6,mobile,windows,trial,north,0
1720,391,80,24,16.52,10,desktop,mac,trial,east,0
1721,92,103,37,8.2,9,tablet,windows,free,south,1
1722,549,38,27,11.82,8,desktop,android,free,north,0
1723,486,21,32,12.99,5,desktop,linux,trial,east,0
1724,541,41,31,15.6,5,tablet,android,premium,south,0
1725,403,33,33,5.3,2,desktop,linux,premium,south,0
1726,578,70,34,3.16,11,desktop,android,free,west,0
